entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,auth_success,session_duration,command_sequence,device_fingerprint,label
user_0078,user,2024-01-19 16:15:00,192.168.61.42,US-CA,/api/v1/orders,certificate,True,18.05,[],"{""os"": ""CentOS 7"", ""mac"": ""bc:88:2a:d9:28:dc"", ""proto"": ""TLS1.2""}",normal
user_0077,user,2024-01-19 16:20:00,90.57.178.204,AU-SYD,/api/v1/inventory,password,True,22.31,[],"{""os"": ""macOS 14"", ""mac"": ""9e:cb:f2:81:12:61"", ""proto"": ""SSH""}",normal
user_0007,user,2024-01-19 16:24:00,192.168.246.233,US-CA,/api/v1/payments,certificate,True,22.86,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""87:d8:6c:66:9f:cc"", ""proto"": ""SSH""}",normal
user_0067,user,2024-01-19 16:24:00,209.140.199.162,AU-SYD,/api/v1/users,password,True,29.68,[],"{""os"": ""CentOS 7"", ""mac"": ""e0:51:ba:be:90:c6"", ""proto"": ""MQTT""}",normal
dev_0095,edge_device,2024-01-19 16:27:00,178.100.153.104,IN-MUM,/api/v1/users,certificate,True,3.91,[],"{""os"": ""CentOS 7"", ""mac"": ""1a:63:b9:93:25:c5"", ""proto"": ""TLS1.3""}",normal
dev_0118,edge_device,2024-01-19 16:30:00,27.76.109.19,IN-MUM,/api/v1/orders,certificate,True,1.21,[],"{""os"": ""CentOS 7"", ""mac"": ""41:72:01:0b:98:ed"", ""proto"": ""TLS1.3""}",normal
user_0066,user,2024-01-19 16:31:00,178.189.141.235,DE-BER,/api/v1/payments,token,True,30.68,[],"{""os"": ""Windows 11"", ""mac"": ""2e:c4:ec:15:e6:60"", ""proto"": ""SSH""}",normal
user_0018,user,2024-01-19 16:33:00,10.119.131.125,US-CA,/admin/users,certificate,True,19.75,"[""curl"", ""awk""]","{""os"": ""macOS 14"", ""mac"": ""13:37:de:b0:a0:df"", ""proto"": ""TLS1.3""}",normal
user_0008,user,2024-01-19 16:34:00,142.164.49.166,UK-LDN,/api/v1/inventory,certificate,True,5.34,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""03:24:1e:75:22:10"", ""proto"": ""SSH""}",normal
dev_0115,edge_device,2024-01-19 16:39:00,197.95.88.211,AU-SYD,/api/v1/reports,certificate,True,1.78,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""d4:e9:1d:ec:9d:0b"", ""proto"": ""TLS1.3""}",normal
user_0073,user,2024-01-19 16:41:00,102.76.229.11,SG-SGP,/api/v1/users,password,True,17.8,[],"{""os"": ""macOS 14"", ""mac"": ""4a:46:13:92:f1:47"", ""proto"": ""MQTT""}",normal
user_0071,user,2024-01-19 16:43:00,150.143.21.100,AU-SYD,/api/v1/reports,password,True,39.28,[],"{""os"": ""macOS 14"", ""mac"": ""e1:ec:90:c3:d6:52"", ""proto"": ""TLS1.2""}",normal
user_0012,user,2024-01-19 16:43:00,192.168.192.9,US-NY,/api/v1/orders,password,True,11.18,[],"{""os"": ""CentOS 7"", ""mac"": ""3d:7e:14:29:d6:a1"", ""proto"": ""SSH""}",normal
user_0031,user,2024-01-19 16:46:00,212.189.118.178,IN-MUM,/api/v1/users,password,True,15.39,[],"{""os"": ""CentOS 7"", ""mac"": ""fa:7b:f3:fb:e5:08"", ""proto"": ""TLS1.3""}",normal
dev_0109,edge_device,2024-01-19 16:49:00,128.84.176.223,AU-SYD,/admin/users,certificate,True,0.93,"[""sed"", ""awk"", ""ls"", ""grep""]","{""os"": ""Windows 11"", ""mac"": ""ac:97:62:59:cf:da"", ""proto"": ""TLS1.3""}",normal
user_0000,user,2024-01-19 16:51:00,10.72.150.151,US-NY,/api/v1/payments,certificate,True,29.23,[],"{""os"": ""Windows 11"", ""mac"": ""d8:10:0f:2f:6f:77"", ""proto"": ""TLS1.3""}",normal
user_0043,user,2024-01-19 16:54:00,190.253.148.171,IN-MUM,/admin/config,token,True,26.0,"[""curl"", ""grep"", ""awk""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""d2:16:a2:f2:c3:c5"", ""proto"": ""TLS1.2""}",normal
dev_0112,edge_device,2024-01-19 16:57:00,202.55.51.120,BR-SAO,/api/v1/users,certificate,True,3.85,[],"{""os"": ""macOS 14"", ""mac"": ""bc:71:70:44:f4:4e"", ""proto"": ""TLS1.3""}",normal
user_0073,user,2024-01-19 16:58:00,112.20.91.170,SG-SGP,/api/v1/logs,password,True,19.83,[],"{""os"": ""macOS 14"", ""mac"": ""4a:46:13:92:f1:47"", ""proto"": ""MQTT""}",normal
user_0066,user,2024-01-19 16:59:00,204.5.3.195,DE-BER,/api/v1/users,token,True,20.94,[],"{""os"": ""Windows 11"", ""mac"": ""2e:c4:ec:15:e6:60"", ""proto"": ""SSH""}",normal
svc_0093,service_account,2024-01-19 17:04:00,51.25.120.72,UK-LDN,/api/v1/logs,token,True,3.66,[],"{""os"": ""CentOS 7"", ""mac"": ""ff:9d:fe:0b:2e:c9"", ""proto"": ""TLS1.3""}",normal
user_0062,user,2024-01-19 17:05:00,90.153.163.173,DE-BER,/api/v1/reports,certificate,True,22.54,[],"{""os"": ""CentOS 7"", ""mac"": ""59:42:c2:75:b5:24"", ""proto"": ""MQTT""}",normal
user_0031,user,2024-01-19 17:09:00,206.214.239.196,DE-BER,/api/v1/users,password,False,17.63,[],"{""os"": ""CentOS 7"", ""mac"": ""fa:7b:f3:fb:e5:08"", ""proto"": ""TLS1.3""}",normal
user_0057,user,2024-01-19 17:16:00,1.115.30.154,AU-SYD,/admin/users,token,True,17.56,"[""ls"", ""curl"", ""awk""]","{""os"": ""macOS 14"", ""mac"": ""bf:4e:f2:22:2e:2b"", ""proto"": ""TLS1.3""}",normal
user_0018,user,2024-01-19 17:19:00,10.138.94.197,US-CA,/api/v1/payments,certificate,True,21.76,[],"{""os"": ""macOS 14"", ""mac"": ""13:37:de:b0:a0:df"", ""proto"": ""TLS1.3""}",normal
user_0030,user,2024-01-19 17:24:00,99.151.239.59,JP-TYO,/api/v1/payments,token,True,15.86,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""ed:c2:ac:0e:fd:a6"", ""proto"": ""TLS1.2""}",normal
user_0013,user,2024-01-19 17:24:00,206.191.229.169,DE-BER,/api/v1/payments,token,True,14.12,[],"{""os"": ""Windows 11"", ""mac"": ""25:6d:87:43:b2:23"", ""proto"": ""TLS1.2""}",normal
dev_0100,edge_device,2024-01-19 17:24:00,10.20.55.185,US-CA,/api/v1/users,certificate,True,6.59,[],"{""os"": ""CentOS 7"", ""mac"": ""a0:d6:4d:d3:68:d2"", ""proto"": ""TLS1.3""}",normal
user_0051,user,2024-01-19 17:29:00,196.122.130.156,AU-SYD,/api/v1/payments,password,True,22.91,[],"{""os"": ""macOS 14"", ""mac"": ""fc:3b:31:78:45:c6"", ""proto"": ""MQTT""}",normal
user_0055,user,2024-01-19 17:32:00,207.56.211.165,BR-SAO,/admin/users,certificate,True,29.88,"[""sed"", ""ls""]","{""os"": ""macOS 14"", ""mac"": ""ea:0f:1f:f5:cd:da"", ""proto"": ""TLS1.3""}",normal
user_0017,user,2024-01-19 17:38:00,217.171.81.81,SG-SGP,/api/v1/inventory,password,True,5.95,[],"{""os"": ""CentOS 7"", ""mac"": ""71:66:eb:b3:9c:74"", ""proto"": ""TLS1.2""}",normal
user_0006,user,2024-01-19 17:45:00,75.215.111.13,BR-SAO,/api/v1/logs,certificate,True,6.89,[],"{""os"": ""Windows 11"", ""mac"": ""a5:fa:09:39:b9:9d"", ""proto"": ""TLS1.2""}",normal
user_0017,user,2024-01-19 17:48:00,204.29.67.182,SG-SGP,/api/v1/logs,password,True,5.52,[],"{""os"": ""CentOS 7"", ""mac"": ""71:66:eb:b3:9c:74"", ""proto"": ""TLS1.2""}",normal
user_0043,user,2024-01-19 17:53:00,62.226.43.105,JP-TYO,/api/v1/reports,token,True,16.7,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""d2:16:a2:f2:c3:c5"", ""proto"": ""TLS1.2""}",normal
user_0010,user,2024-01-19 17:55:00,182.23.142.173,UK-LDN,/api/v1/inventory,password,True,23.94,[],"{""os"": ""Windows 11"", ""mac"": ""e2:32:19:07:2f:79"", ""proto"": ""TLS1.2""}",normal
user_0060,user,2024-01-19 17:57:00,192.168.129.182,US-CA,/admin/config,certificate,True,20.27,"[""grep"", ""cat"", ""curl"", ""awk""]","{""os"": ""macOS 14"", ""mac"": ""2b:1a:4f:50:19:29"", ""proto"": ""SSH""}",normal
user_0033,user,2024-01-19 18:08:00,184.30.199.219,UK-LDN,/admin/config,password,False,24.06,"[""sed"", ""grep""]","{""os"": ""macOS 14"", ""mac"": ""5b:9a:07:40:8c:17"", ""proto"": ""TLS1.3""}",normal
user_0064,user,2024-01-19 18:16:00,201.30.151.42,BR-SAO,/api/v1/reports,certificate,True,16.32,[],"{""os"": ""Windows 11"", ""mac"": ""63:b2:b3:4b:78:34"", ""proto"": ""TLS1.2""}",normal
user_0009,user,2024-01-19 18:34:00,9.239.69.159,UK-LDN,/api/v1/reports,password,True,7.83,[],"{""os"": ""Windows 11"", ""mac"": ""dc:b5:d8:d2:ef:1b"", ""proto"": ""TLS1.3""}",normal
user_0006,user,2024-01-19 18:34:00,166.159.11.253,BR-SAO,/api/v1/payments,certificate,True,7.29,[],"{""os"": ""Windows 11"", ""mac"": ""a5:fa:09:39:b9:9d"", ""proto"": ""TLS1.2""}",normal
dev_0099,edge_device,2024-01-19 18:43:00,192.168.21.186,US-NY,/admin/config,certificate,True,3.63,"[""sed"", ""ls"", ""curl"", ""cat""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""1a:f5:57:c2:4b:7c"", ""proto"": ""MQTT""}",normal
user_0064,user,2024-01-19 18:49:00,30.225.136.96,BR-SAO,/api/v1/payments,certificate,True,11.85,[],"{""os"": ""Windows 11"", ""mac"": ""63:b2:b3:4b:78:34"", ""proto"": ""TLS1.2""}",normal
user_0059,user,2024-01-19 18:49:00,189.94.19.215,DE-BER,/admin/config,password,True,7.11,"[""awk"", ""grep"", ""sed""]","{""os"": ""macOS 14"", ""mac"": ""9e:ad:b3:03:5c:49"", ""proto"": ""MQTT""}",normal
user_0059,user,2024-01-19 19:04:00,192.156.37.9,DE-BER,/admin/config,password,True,7.61,"[""curl"", ""grep"", ""cat"", ""sed""]","{""os"": ""macOS 14"", ""mac"": ""9e:ad:b3:03:5c:49"", ""proto"": ""MQTT""}",normal
user_0038,user,2024-01-19 19:05:00,199.119.158.222,DE-BER,/api/v1/users,certificate,True,35.47,[],"{""os"": ""macOS 14"", ""mac"": ""80:0d:2e:75:0a:89"", ""proto"": ""TLS1.3""}",normal
user_0009,user,2024-01-19 19:05:00,197.12.220.252,BR-SAO,/admin/users,password,True,9.85,"[""awk"", ""curl"", ""grep"", ""sed""]","{""os"": ""Windows 11"", ""mac"": ""dc:b5:d8:d2:ef:1b"", ""proto"": ""TLS1.3""}",normal
user_0046,user,2024-01-19 19:07:00,92.69.113.234,UK-LDN,/api/v1/orders,certificate,True,13.41,[],"{""os"": ""CentOS 7"", ""mac"": ""7b:fe:49:76:ec:82"", ""proto"": ""MQTT""}",normal
user_0031,user,2024-01-19 19:16:00,26.55.221.155,DE-BER,/api/v1/users,password,True,14.04,[],"{""os"": ""CentOS 7"", ""mac"": ""fa:7b:f3:fb:e5:08"", ""proto"": ""TLS1.3""}",normal
user_0019,user,2024-01-19 19:18:00,99.46.111.107,SG-SGP,/admin/users,certificate,True,25.35,"[""sed"", ""cat"", ""grep""]","{""os"": ""macOS 14"", ""mac"": ""a0:3f:99:9e:d1:a7"", ""proto"": ""MQTT""}",normal
user_0060,user,2024-01-19 19:19:00,10.17.142.166,US-CA,/api/v1/logs,certificate,True,24.57,[],"{""os"": ""macOS 14"", ""mac"": ""2b:1a:4f:50:19:29"", ""proto"": ""SSH""}",normal
user_0030,user,2024-01-19 19:20:00,166.3.6.22,BR-SAO,/api/v1/users,token,True,19.73,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""ed:c2:ac:0e:fd:a6"", ""proto"": ""TLS1.2""}",normal
dev_0112,edge_device,2024-01-19 19:22:00,223.180.74.20,BR-SAO,/api/v1/users,certificate,True,4.37,[],"{""os"": ""macOS 14"", ""mac"": ""bc:71:70:44:f4:4e"", ""proto"": ""TLS1.3""}",normal
dev_0117,edge_device,2024-01-19 19:27:00,39.128.82.198,SG-SGP,/api/v1/orders,certificate,True,1.65,[],"{""os"": ""CentOS 7"", ""mac"": ""bf:c3:e5:c1:c0:29"", ""proto"": ""MQTT""}",normal
svc_0087,service_account,2024-01-19 19:27:00,172.23.32.31,US-NY,/api/v1/analytics,token,True,13.16,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""9b:54:52:a5:73:b1"", ""proto"": ""TLS1.3""}",normal
svc_0090,service_account,2024-01-19 19:35:00,32.13.134.186,DE-BER,/api/v1/logs,token,True,3.54,[],"{""os"": ""CentOS 7"", ""mac"": ""98:e8:25:1e:50:e1"", ""proto"": ""TLS1.3""}",normal
user_0051,user,2024-01-19 19:36:00,44.64.247.88,AU-SYD,/api/v1/payments,password,True,13.29,[],"{""os"": ""macOS 14"", ""mac"": ""fc:3b:31:78:45:c6"", ""proto"": ""MQTT""}",normal
user_0056,user,2024-01-19 19:59:00,192.168.14.38,US-CA,/api/v1/payments,certificate,True,22.92,[],"{""os"": ""macOS 14"", ""mac"": ""c3:96:e8:dc:32:3a"", ""proto"": ""TLS1.2""}",normal
user_0019,user,2024-01-19 20:24:00,171.1.137.9,SG-SGP,/api/v1/users,certificate,True,29.01,[],"{""os"": ""macOS 14"", ""mac"": ""a0:3f:99:9e:d1:a7"", ""proto"": ""MQTT""}",normal
dev_0112,edge_device,2024-01-19 20:26:00,222.48.188.3,BR-SAO,/api/v1/users,certificate,True,5.21,[],"{""os"": ""macOS 14"", ""mac"": ""bc:71:70:44:f4:4e"", ""proto"": ""TLS1.3""}",normal
dev_0108,edge_device,2024-01-19 20:31:00,208.172.211.63,JP-TYO,/api/v1/payments,certificate,True,1.63,[],"{""os"": ""macOS 14"", ""mac"": ""e8:fc:44:ef:8b:62"", ""proto"": ""MQTT""}",normal
user_0055,user,2024-01-19 20:34:00,169.92.45.124,BR-SAO,/api/v1/users,certificate,True,23.01,[],"{""os"": ""macOS 14"", ""mac"": ""ea:0f:1f:f5:cd:da"", ""proto"": ""TLS1.3""}",normal
dev_0117,edge_device,2024-01-19 20:59:00,128.231.248.195,SG-SGP,/api/v1/orders,certificate,True,3.42,[],"{""os"": ""CentOS 7"", ""mac"": ""bf:c3:e5:c1:c0:29"", ""proto"": ""MQTT""}",normal
dev_0097,edge_device,2024-01-19 21:01:00,192.168.133.169,US-NY,/api/v1/orders,certificate,True,2.89,[],"{""os"": ""macOS 14"", ""mac"": ""f2:e9:4c:47:a7:a3"", ""proto"": ""MQTT""}",normal
dev_0117,edge_device,2024-01-19 21:26:00,70.43.128.151,SG-SGP,/api/v1/orders,certificate,True,3.46,[],"{""os"": ""CentOS 7"", ""mac"": ""bf:c3:e5:c1:c0:29"", ""proto"": ""MQTT""}",normal
dev_0112,edge_device,2024-01-19 21:56:00,198.235.226.87,BR-SAO,/admin/users,certificate,True,3.41,"[""grep"", ""ls""]","{""os"": ""macOS 14"", ""mac"": ""bc:71:70:44:f4:4e"", ""proto"": ""TLS1.3""}",normal
dev_0111,edge_device,2024-01-19 22:25:00,193.216.163.96,IN-MUM,/admin/config,certificate,True,0.99,"[""ls"", ""grep"", ""sed""]","{""os"": ""Windows 11"", ""mac"": ""85:b8:78:1f:3c:ee"", ""proto"": ""TLS1.3""}",normal
dev_0111,edge_device,2024-01-19 22:32:00,49.237.79.199,IN-MUM,/admin/config,certificate,True,1.24,"[""curl"", ""awk"", ""grep"", ""cat""]","{""os"": ""Windows 11"", ""mac"": ""85:b8:78:1f:3c:ee"", ""proto"": ""TLS1.3""}",normal
dev_0117,edge_device,2024-01-19 22:42:00,86.58.240.45,SG-SGP,/api/v1/orders,certificate,True,3.56,[],"{""os"": ""CentOS 7"", ""mac"": ""bf:c3:e5:c1:c0:29"", ""proto"": ""MQTT""}",normal
svc_0090,service_account,2024-01-19 23:11:00,78.239.97.4,DE-BER,/api/v1/users,token,True,1.99,[],"{""os"": ""CentOS 7"", ""mac"": ""98:e8:25:1e:50:e1"", ""proto"": ""TLS1.3""}",low_and_slow
dev_0106,edge_device,2024-01-19 23:22:00,197.200.20.130,BR-SAO,/api/v1/reports,certificate,True,3.79,[],"{""os"": ""CentOS 7"", ""mac"": ""f4:66:93:a4:92:1e"", ""proto"": ""MQTT""}",normal
dev_0119,edge_device,2024-01-19 23:36:00,42.7.156.233,UK-LDN,/api/v1/reports,certificate,True,1.35,[],"{""os"": ""macOS 14"", ""mac"": ""4f:8d:60:39:10:d6"", ""proto"": ""MQTT""}",normal
svc_0088,service_account,2024-01-19 23:56:00,199.62.185.49,DE-BER,/admin/config,token,True,2.29,"[""grep"", ""awk""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""8c:40:9b:2f:56:4e"", ""proto"": ""TLS1.3""}",normal
dev_0113,edge_device,2024-01-20 00:09:00,30.241.229.62,JP-TYO,/admin/config,certificate,True,0.7,"[""curl"", ""grep""]","{""os"": ""CentOS 7"", ""mac"": ""6f:7e:29:e4:b9:27"", ""proto"": ""MQTT""}",normal
dev_0100,edge_device,2024-01-20 00:23:00,172.25.74.113,US-CA,/api/v1/users,certificate,True,5.59,[],"{""os"": ""CentOS 7"", ""mac"": ""a0:d6:4d:d3:68:d2"", ""proto"": ""TLS1.3""}",normal
dev_0109,edge_device,2024-01-20 00:38:00,152.88.207.230,AU-SYD,/admin/users,certificate,True,0.87,"[""sed"", ""ls"", ""curl""]","{""os"": ""Windows 11"", ""mac"": ""ac:97:62:59:cf:da"", ""proto"": ""TLS1.3""}",normal
svc_0083,service_account,2024-01-20 01:01:00,92.191.232.166,AU-SYD,/api/v1/orders,token,True,5.92,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""25:e7:58:e3:2c:a3"", ""proto"": ""TLS1.3""}",normal
svc_0085,service_account,2024-01-20 01:16:00,189.231.212.232,BR-SAO,/api/v1/logs,token,True,6.86,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""2c:21:9e:cb:f5:d2"", ""proto"": ""TLS1.3""}",normal
dev_0110,edge_device,2024-01-20 01:19:00,172.21.6.241,US-CA,/api/v1/orders,certificate,True,4.0,[],"{""os"": ""CentOS 7"", ""mac"": ""a5:7f:03:85:c4:78"", ""proto"": ""TLS1.3""}",normal
dev_0108,edge_device,2024-01-20 01:20:00,197.2.100.182,JP-TYO,/api/v1/payments,certificate,True,1.41,[],"{""os"": ""macOS 14"", ""mac"": ""e8:fc:44:ef:8b:62"", ""proto"": ""MQTT""}",normal
dev_0114,edge_device,2024-01-20 01:39:00,133.4.78.150,BR-SAO,/admin/config,certificate,True,4.97,"[""sed"", ""cat"", ""ls"", ""curl""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""54:a7:e2:3b:69:fa"", ""proto"": ""MQTT""}",normal
svc_0083,service_account,2024-01-20 01:46:00,220.128.37.72,AU-SYD,/api/v1/orders,token,False,5.85,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""25:e7:58:e3:2c:a3"", ""proto"": ""TLS1.3""}",normal
svc_0089,service_account,2024-01-20 02:50:00,193.108.211.136,JP-TYO,/api/v1/export,token,True,6.72,[],"{""os"": ""Windows 11"", ""mac"": ""29:17:87:6b:d5:0f"", ""proto"": ""TLS1.3""}",normal
dev_0105,edge_device,2024-01-20 02:50:00,214.48.204.153,BR-SAO,/admin/users,certificate,True,0.66,"[""cat"", ""sed""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""1a:33:d3:a9:f1:33"", ""proto"": ""MQTT""}",normal
dev_0107,edge_device,2024-01-20 03:03:00,7.54.41.43,UK-LDN,/api/v1/orders,certificate,True,0.5,[],"{""os"": ""CentOS 7"", ""mac"": ""5a:12:cb:fd:5f:94"", ""proto"": ""MQTT""}",normal
user_0054,user,2024-01-20 03:19:00,172.23.172.53,US-CA,/api/v1/analytics,password,True,2.98,"[""grep"", ""awk"", ""curl"", ""ls""]","{""os"": ""macOS 14"", ""mac"": ""08:59:87:1a:40:d7"", ""proto"": ""TLS1.3""}",low_and_slow
dev_0105,edge_device,2024-01-20 03:28:00,174.15.116.235,BR-SAO,/admin/users,certificate,True,0.5,"[""sed"", ""awk""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""1a:33:d3:a9:f1:33"", ""proto"": ""MQTT""}",normal
svc_0090,service_account,2024-01-20 03:32:00,207.62.66.208,DE-BER,/internal/secrets,token,True,2.77,"[""awk"", ""cat"", ""sed""]","{""os"": ""CentOS 7"", ""mac"": ""98:e8:25:1e:50:e1"", ""proto"": ""TLS1.3""}",low_and_slow
svc_0084,service_account,2024-01-20 03:41:00,214.242.9.191,BR-SAO,/internal/keys,token,True,9.49,"[""grep"", ""sed"", ""awk"", ""ls""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""b9:72:3e:66:47:79"", ""proto"": ""TLS1.3""}",normal
svc_0086,service_account,2024-01-20 03:45:00,192.168.35.103,US-CA,/admin/users,token,True,4.39,"[""cat"", ""grep"", ""awk""]","{""os"": ""Windows 11"", ""mac"": ""e6:ee:b0:41:5d:42"", ""proto"": ""TLS1.3""}",normal
svc_0081,service_account,2024-01-20 04:14:00,24.230.119.194,JP-TYO,/internal/secrets,token,True,4.3,"[""ls"", ""sed"", ""cat""]","{""os"": ""CentOS 7"", ""mac"": ""bd:be:e3:27:46:bb"", ""proto"": ""TLS1.3""}",normal
svc_0089,service_account,2024-01-20 04:37:00,130.35.85.41,JP-TYO,/api/v1/export,token,True,6.85,[],"{""os"": ""Windows 11"", ""mac"": ""29:17:87:6b:d5:0f"", ""proto"": ""TLS1.3""}",normal
dev_0099,edge_device,2024-01-20 04:39:00,10.129.4.7,US-NY,/api/v1/payments,certificate,True,3.43,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""1a:f5:57:c2:4b:7c"", ""proto"": ""MQTT""}",normal
dev_0117,edge_device,2024-01-20 05:07:00,26.124.164.24,SG-SGP,/api/v1/orders,certificate,True,2.76,[],"{""os"": ""CentOS 7"", ""mac"": ""bf:c3:e5:c1:c0:29"", ""proto"": ""MQTT""}",normal
svc_0085,service_account,2024-01-20 05:39:00,175.218.219.175,BR-SAO,/api/v1/logs,token,True,5.02,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""2c:21:9e:cb:f5:d2"", ""proto"": ""TLS1.3""}",normal
dev_0103,edge_device,2024-01-20 06:06:00,83.231.191.148,BR-SAO,/api/v1/payments,certificate,True,2.15,[],"{""os"": ""CentOS 7"", ""mac"": ""ca:b0:4a:94:15:93"", ""proto"": ""MQTT""}",normal
svc_0081,service_account,2024-01-20 06:14:00,141.224.162.149,JP-TYO,/internal/secrets,token,True,2.87,"[""awk"", ""curl"", ""ls""]","{""os"": ""CentOS 7"", ""mac"": ""bd:be:e3:27:46:bb"", ""proto"": ""TLS1.3""}",normal
svc_0087,service_account,2024-01-20 06:19:00,172.31.160.157,US-NY,/api/v1/analytics,token,True,8.06,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""9b:54:52:a5:73:b1"", ""proto"": ""TLS1.3""}",normal
svc_0093,service_account,2024-01-20 06:34:00,21.184.70.80,UK-LDN,/api/v1/logs,token,True,4.78,[],"{""os"": ""CentOS 7"", ""mac"": ""ff:9d:fe:0b:2e:c9"", ""proto"": ""TLS1.3""}",normal
svc_0083,service_account,2024-01-20 06:40:00,192.8.93.56,AU-SYD,/api/v1/orders,token,True,6.17,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""25:e7:58:e3:2c:a3"", ""proto"": ""TLS1.3""}",normal
dev_0117,edge_device,2024-01-20 06:50:00,36.139.4.233,SG-SGP,/api/v1/orders,certificate,True,2.72,[],"{""os"": ""CentOS 7"", ""mac"": ""bf:c3:e5:c1:c0:29"", ""proto"": ""MQTT""}",normal
dev_0101,edge_device,2024-01-20 06:55:00,192.168.42.230,US-NY,/admin/config,certificate,True,2.92,"[""ls"", ""awk"", ""cat""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""a6:f4:c0:a0:58:eb"", ""proto"": ""TLS1.3""}",normal
dev_0106,edge_device,2024-01-20 07:30:00,12.197.131.234,BR-SAO,/api/v1/reports,certificate,True,3.51,[],"{""os"": ""CentOS 7"", ""mac"": ""f4:66:93:a4:92:1e"", ""proto"": ""MQTT""}",normal
user_0012,user,2024-01-20 07:37:00,10.139.126.227,US-NY,/admin/users,password,False,15.12,"[""cat"", ""grep"", ""sed""]","{""os"": ""CentOS 7"", ""mac"": ""3d:7e:14:29:d6:a1"", ""proto"": ""SSH""}",normal
user_0012,user,2024-01-20 08:06:00,172.31.150.19,US-NY,/admin/users,password,True,12.7,"[""awk"", ""curl"", ""sed""]","{""os"": ""CentOS 7"", ""mac"": ""3d:7e:14:29:d6:a1"", ""proto"": ""SSH""}",normal
dev_0097,edge_device,2024-01-20 08:15:00,10.133.88.54,US-NY,/api/v1/orders,certificate,True,2.71,[],"{""os"": ""macOS 14"", ""mac"": ""f2:e9:4c:47:a7:a3"", ""proto"": ""MQTT""}",normal
user_0019,user,2024-01-20 08:15:00,211.181.59.21,SG-SGP,/admin/users,certificate,True,27.13,"[""curl"", ""awk""]","{""os"": ""macOS 14"", ""mac"": ""a0:3f:99:9e:d1:a7"", ""proto"": ""MQTT""}",normal
user_0034,user,2024-01-20 08:19:00,222.217.207.226,AU-SYD,/api/v1/payments,password,True,15.91,[],"{""os"": ""Windows 11"", ""mac"": ""81:f4:3a:21:cd:fb"", ""proto"": ""TLS1.3""}",normal
user_0044,user,2024-01-20 08:25:00,170.65.243.44,AU-SYD,/api/v1/orders,password,True,22.06,[],"{""os"": ""CentOS 7"", ""mac"": ""87:ad:cb:29:a8:c2"", ""proto"": ""SSH""}",normal
svc_0080,service_account,2024-01-20 08:41:00,10.252.234.94,US-TX,/api/v1/payments,token,True,5.1,[],"{""os"": ""CentOS 7"", ""mac"": ""11:40:22:78:bb:b9"", ""proto"": ""TLS1.3""}",normal
dev_0096,edge_device,2024-01-20 08:46:00,199.214.250.217,DE-BER,/api/v1/orders,certificate,True,2.48,[],"{""os"": ""Windows 11"", ""mac"": ""c9:bf:ad:bb:49:65"", ""proto"": ""TLS1.3""}",normal
user_0070,user,2024-01-20 08:48:00,213.140.102.158,DE-BER,/admin/users,certificate,True,18.15,"[""cat"", ""grep"", ""awk""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""c0:4e:53:5c:54:e0"", ""proto"": ""TLS1.3""}",normal
user_0059,user,2024-01-20 08:49:00,196.22.177.37,DE-BER,/api/v1/users,password,True,4.04,[],"{""os"": ""macOS 14"", ""mac"": ""9e:ad:b3:03:5c:49"", ""proto"": ""MQTT""}",normal
user_0009,user,2024-01-20 08:49:00,15.52.190.86,BR-SAO,/api/v1/logs,password,True,7.46,[],"{""os"": ""Windows 11"", ""mac"": ""dc:b5:d8:d2:ef:1b"", ""proto"": ""TLS1.3""}",normal
user_0077,user,2024-01-20 08:57:00,211.117.178.189,AU-SYD,/api/v1/inventory,password,True,11.39,[],"{""os"": ""macOS 14"", ""mac"": ""9e:cb:f2:81:12:61"", ""proto"": ""SSH""}",normal
user_0079,user,2024-01-20 09:02:00,132.170.232.79,IN-MUM,/api/v1/payments,token,True,20.32,[],"{""os"": ""Windows 11"", ""mac"": ""b4:de:8c:1d:26:cf"", ""proto"": ""SSH""}",normal
